_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,doc_title,passage,pid,qid,relevance_gold,statement,url
2011676479,False,finalized,3,11/19/2018 17:46:50,0,0.675,Dragon Age: The Stolen Throne,"Maric also exacts justice on the traitor nobles who murdered his mother, luring them to a meeting under the pretense of a truce, then killing them for their crimes, before Loghain and Rowan break the back of Meghren's armies at the Battle of River Dane, ensuring Meghren's downfall and the eventual defeat of the occupation. The novel closes with Mother Ailis, a Chantry priestess who once lived within the outlaw camp, telling Maric and Rowan’s son Cailan stories of his father; after the victory at River Dane, Orlais abandoned its occupation of Ferelden as a lost cause, and after three more years of war, Denerim fell to the rebels after a long siege, Meghren was overthrown and executed for his crimes and Maric is crowned as king. Ailis tells that Maric has become a popular king, Loghain has become a powerful lord and has married and had a daughter, and that Rowan has died after a long illness.",Dragon Age: The Stolen Throne#30,12,,Albert Einstein is Married To Mileva Maric ,https://en.wikipedia.org/wiki/Dragon Age: The Stolen Throne
2011676480,False,finalized,3,11/16/2018 21:20:25,0,1.0,Dalai Lama,"In 1995, the Dalai Lama chose to proceed with the selection of the 11th reincarnation of the Panchen Lama without the use of the Golden Urn, while the Chinese government insisted that it must be used. This has led to two rival Panchen Lamas: Gyaincain Norbu as chosen by the Chinese government's process, and Gedhun Choekyi Nyima as chosen by the Dalai Lama. In September 2007, the Chinese government said all high monks must be approved by the government, which would include the selection of the 15th Dalai Lama after the death of Tenzin Gyatso.",Dalai Lama#438,51,,Henry Kissinger has Won Prize Nobel Peace Prize Le Duc Tho has Won Prize Nobel Peace Prize Dalai Lama has Won Prize Nobel Peace Prize Kofi Annan has Won Prize Nobel Peace Prize ,https://en.wikipedia.org/wiki/Dalai Lama
2011676481,False,finalized,3,11/16/2018 19:42:30,5,1.0,"International reactions to the United States presidential election, 2008","He said ""Barack Obama's election as U.S. president comes at a peak moment of the Romanian-American strategic partnership. The politic and security dialogue has improved over the last period thanks to bigger American investment in Romania and to the bilateral commercial ties on the increase,"" and that ""the successful campaign conducted by Barack Obama has raised the interest of Romanians and of the nations worldwide and strengthened confidence in the American democracy."" Prime Minister Călin Popescu-Tăriceanu on behalf of the Romanian Government, conveyed a congratulation message to the President-elect Barack Obama and to the elected vice president-elect Joseph Biden.","International reactions to the United States presidential election, 2008#386",28,,Barack Obama is Leader Of United States ,"https://en.wikipedia.org/wiki/International reactions to the United States presidential election, 2008"
2011676482,False,finalized,3,11/16/2018 21:37:58,3,1.0,Outline of Albert Einstein,"He developed the theory of relativity, one of the two pillars of modern physics (alongside quantum mechanics). Einstein's work is also known for its influence on the philosophy of science. Einstein is best known by the general public for his mass–energy equivalence formula (which has been dubbed ""the world's most famous equation"").",Outline of Albert Einstein#1,8,,Albert Einstein is Known For General relativity ,https://en.wikipedia.org/wiki/Outline of Albert Einstein
2011676483,False,finalized,3,11/16/2018 19:14:09,5,0.6684,Byrd Brown,"He graduated from Schenley High School in 1947, and went on to earn a bachelor of arts degree (BA) and a law degree (JD) from Yale University in 1955. His Yale contemporaries included George H.W. Bush, William F. Buckley, and Pat Robertson. Brown served in the United States Army from 1954 to 1956.",Byrd Brown#20,40,,George H. W. Bush graduated From Yale University ,https://en.wikipedia.org/wiki/Byrd Brown
2011676484,False,finalized,3,11/16/2018 21:14:59,3,0.3333,Relativity,"Numerical relativity, a subfield of computational physics that aims to establish numerical solutions to Einstein's field equations in general relativity.Principle of relativity, used in Einstein's theories and derived from Galileo's principle.Theory of relativity, a general treatment that refers to both special relativity and general relativity General relativity, Albert Einstein's theory of gravitation.",Relativity#1,8,,Albert Einstein is Known For General relativity ,https://en.wikipedia.org/wiki/Relativity
2011676485,False,finalized,3,11/16/2018 18:56:25,0,1.0,Bibliography of Hillary Clinton,"Clinton, Hillary Rodham [with Catherine Ashton]. , The International Herald Tribune (October 25, 2012). Clinton, Hillary Rodham.",Bibliography of Hillary Clinton#861,34,,Bill Clinton is Married To Hillary Rodham Clinton ,https://en.wikipedia.org/wiki/Bibliography of Hillary Clinton
2011676486,False,finalized,3,11/16/2018 21:57:23,3,0.6713,Shia–Sunni relations,Several other top Pakistani Generals such as General Muhammad Musa. Pakistan's President Yahya Khan were Shia. Former President Asif Ali Zardari is a Shia.,Shia–Sunni relations#323,2,,Abdul Qadeer Khan is Citizen Of Pakistan ,https://en.wikipedia.org/wiki/Shia–Sunni relations
2011676487,False,finalized,3,11/16/2018 19:36:50,5,1.0,"Contingency, Irony, and Solidarity","Rorty ends the chapter with:George Orwell, especially in Nineteen Eighty-Four and Animal Farm, represents public, or institutional cruelty. Rorty argues that Orwell deprived the liberal community of their hopes for liberal utopia without providing them with an alternative. For Rorty, Orwell represents a liberal who is not an ironist, while Heidegger represents an ironist who is not a liberal.","Contingency, Irony, and Solidarity#53",39,,George Orwell created Animal Farm ,"https://en.wikipedia.org/wiki/Contingency, Irony, and Solidarity"
2011676488,False,finalized,3,11/16/2018 20:26:00,3,1.0,Prague Writers' Festival,"Harold Pinter (PWF 1999, Nobel Prize 2005). José Saramago (PWF 1994, Nobel Prize 1998). Herta Müller (PWF 1999, Nobel Prize 2009).",Prague Writers' Festival#53,53,,Harold Pinter has Won Prize Nobel Prize Elfriede Jelinek has Won Prize Nobel Prize ,https://en.wikipedia.org/wiki/Prague Writers' Festival
2011676489,False,finalized,3,11/16/2018 21:30:12,3,0.3333,Liu Xiaobo,"On 22 January 2010, European Association for Chinese Studies sent an open letter to Hu Jintao on behalf of over 800 scholars from 36 countries calling for Liu's release. On 18 January 2010, Liu was nominated for the 2010 Nobel Peace Prize by Václav Havel, the 14th Dalai Lama, André Glucksmann, Vartan Gregorian, Mike Moore, Karel Schwarzenberg, Desmond Tutu and Grigory Yavlinsky. China's Foreign Ministry spokesperson Ma Zhaoxu stated that awarding the Nobel Peace Prize to Liu would be ""totally wrong"".",Liu Xiaobo#153,51,,Henry Kissinger has Won Prize Nobel Peace Prize Le Duc Tho has Won Prize Nobel Peace Prize Dalai Lama has Won Prize Nobel Peace Prize Kofi Annan has Won Prize Nobel Peace Prize ,https://en.wikipedia.org/wiki/Liu Xiaobo
2011676490,False,finalized,3,11/16/2018 19:16:56,0,1.0,Abraham Lincoln (1924 film),"By the date of release, the film's title was shortened to Abraham Lincoln, since the previous title was regarded as cumbersome. George A. Billings as Abraham Lincoln. Danny Hoy as Lincoln as a boy.",Abraham Lincoln (1924 film)#2,1,,Abraham Lincoln died On Date 1865-04-15 Abraham Lincoln was Born On Date 1809-02-12 ,https://en.wikipedia.org/wiki/Abraham Lincoln (1924 film)
2011676491,False,finalized,3,11/19/2018 18:24:36,5,0.6667,Marie Curie,"She was also the first woman to become a professor at the University of Paris, and in 1995 became the first woman to be entombed on her own merits in the Panthéon in Paris. She was born in Warsaw, in what was then the Kingdom of Poland, part of the Russian Empire. She studied at Warsaw's clandestine Flying University and began her practical scientific training in Warsaw.",Marie Curie#2,48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,https://en.wikipedia.org/wiki/Marie Curie
2011676492,False,finalized,3,11/16/2018 21:46:18,5,0.6667,Marie Curie,"In 1938 her daughter, Ève Curie, published Madame Curie. In 1987 Françoise Giroud wrote Marie Curie: A Life. In 2005 Barbara Goldsmith wrote Obsessive Genius: The Inner World of Marie Curie.",Marie Curie#258,48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,https://en.wikipedia.org/wiki/Marie Curie
2011676493,False,finalized,3,11/16/2018 21:02:44,3,0.3333,Bernhard Stempfle,Bernhard Stempfle (1882 in Munich – 1 July 1934) was a Catholic priest and journalist. He helped Adolf Hitler in the writing of Mein Kampf. He was murdered in the Night of the Long Knives.,Bernhard Stempfle#0,5,,Adolf Hitler created Mein Kampf ,https://en.wikipedia.org/wiki/Bernhard Stempfle
2011676494,False,finalized,3,11/16/2018 21:30:19,5,0.6639,Jim Allchin,"During his seven years at Banyan, he created the VINES distributed operating system, including the StreetTalk directory protocol. Bill Gates tried to recruit a reluctant Allchin to join Microsoft for a year and successfully convinced him in 1990. Gates told him that whatever he created would have a wider customer base through Microsoft than anyone else.",Jim Allchin#21,36,,Bill Gates created Microsoft ,https://en.wikipedia.org/wiki/Jim Allchin
2011676495,False,finalized,3,11/16/2018 21:34:30,0,1.0,Robert T. Stevens,He attended Phillips Academy and graduated in 1917. He then attended Yale University. He became president of J.P. Stevens and Company in 1929.,Robert T. Stevens#3,40,,George H. W. Bush graduated From Yale University ,https://en.wikipedia.org/wiki/Robert T. Stevens
2011676496,False,finalized,3,11/16/2018 19:30:22,5,1.0,Mudeirej Bridge,"It was completed in 1998 as the tallest and highest bridge in Lebanon and the Middle East. The bridge was built as part of Rafik Hariri's vision of rebuilding and developing Lebanon and its infrastructure. The bridge served as a connecting route for the Beirut-Damascus Highway aiming to improve the main road that links Syria's capital city Damascus, to Lebanon and its capital city Beirut.",Mudeirej Bridge#1,45,,Lebanon has Capital Beirut ,https://en.wikipedia.org/wiki/Mudeirej Bridge
2011676497,False,finalized,3,11/16/2018 19:12:57,0,1.0,Czech Republic,"The first complete Czech Bible translation from the original languages was published between 1579 and 1593 and is known as the Bible of Kralice. The Codex Gigas from the 12th century is the largest extant medieval manuscript in the world. Czech-language literature can be divided into several periods: the Middle Ages (Chronicle of Dalimil); the Hussite period (Tomáš Štítný ze Štítného, Jan Hus, Petr Chelčický); the Renaissance humanism (Henry the Younger of Poděbrady, Luke of Prague, Wenceslaus Hajek, Jan Blahoslav, Daniel Adam z Veleslavína); the Baroque period (John Amos Comenius, Adam Václav Michna z Otradovic, Bedřich Bridel, Jan František Beckovský); the Enlightenment and Czech reawakening in the first half of the 19th century (Václav Matěj Kramerius, Karel Hynek Mácha, Karel Jaromír Erben, Karel Havlíček Borovský, Božena Němcová, Ján Kollár, Josef Kajetán Tyl), modern literature in second half of the 19th century (Jan Neruda, Alois Jirásek, Viktor Dyk, Jaroslav Vrchlický, Julius Zeyer, Svatopluk Čech); the avant-garde of the interwar period (Karel Čapek, Jaroslav Hašek, Vítězslav Nezval, Jaroslav Seifert, Jiří Wolker, Vladimír Holan); the years under Communism and the Prague Spring (Josef Škvorecký, Bohumil Hrabal, Milan Kundera, Arnošt Lustig, Václav Havel, Pavel Kohout, Ivan Klíma); and the literature of the post-Communist Czech Republic (Ivan Martin Jirous, Michal Viewegh, Jáchym Topol, Patrik Ouředník, Kateřina Tučková).",Czech Republic#541,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Czech Republic
2011676498,False,finalized,3,11/16/2018 21:48:34,0,0.6667,Clint Eastwood filmography,"Clint Eastwood is an American film actor, director, producer, and composer. After beginning his acting career exclusively with small uncredited film roles and television appearances, his career has spanned more than 50 years. Eastwood has acted in several television series, most notably Rawhide.",Clint Eastwood filmography#0,31,,Clint Eastwood acted In Gran Torino (film) ,https://en.wikipedia.org/wiki/Clint Eastwood filmography
2011676499,False,finalized,3,11/16/2018 21:43:30,3,0.6667,United Arab Emirates Army,"During the War against Iraq, UAE troops reported that they have deployed several thousands of men in that engagement. The UDF participated in the conflict as part of the GCC, as part of the Peninsula Shield force that advanced into the city of Kuwait. United States military aviation bombed the Iraqi positions from the UAE, and United States ships operated out of UAE ports along the coast of the Persian Gulf.",United Arab Emirates Army#6,49,,Kuwait participated In Gulf War United States participated In Gulf War Iraq participated In Gulf War ,https://en.wikipedia.org/wiki/United Arab Emirates Army
